accepted_bin,obs_value,LAT,LON,TraitID,trait_short
Dichaetanthera oblongifolia,0.2077804872659987,-21.43,47.66,48,Leaf density
Schefflera longipedicellata,0.22080869133122388,-21.43,47.66,48,Leaf density
Albizia gummifera,0.5704109274996926,-21.43,47.7,48,Leaf density
Aphloia theiformis,0.43945346724783807,-21.43,47.7,48,Leaf density
Bremeria erectiloba,0.4392692330962306,-21.43,47.7,48,Leaf density
Bridelia tulasneana,0.2836616811537008,-21.43,47.7,48,Leaf density
Cryptocarya ovalifolia,0.26755039621582605,-21.43,47.7,48,Leaf density
Cryptocarya thouvenotii,0.4601541078118495,-21.43,47.7,48,Leaf density
Dichaetanthera oblongifolia,0.2683137605606386,-21.43,47.7,48,Leaf density
Erythroxylum sphaeranthum,0.34997039068635183,-21.43,47.7,48,Leaf density
Ficus rubra,0.31277843277731665,-21.43,47.7,48,Leaf density
Gaertnera phyllostachya,0.31608752607,-21.43,47.7,48,Leaf density
Harungana madagascariensis,0.47597332868247216,-21.43,47.7,48,Leaf density
Ilex mitis,0.3143578057886579,-21.43,47.7,48,Leaf density
Macaranga myriolepida,0.36846452508123356,-21.43,47.7,48,Leaf density
Ocotea racemosa,0.5294166768198003,-21.43,47.7,48,Leaf density
Oncostemum botryoides,0.4446912024181595,-21.43,47.7,48,Leaf density
Pittosporum verticillatum,0.3104661846290966,-21.43,47.7,48,Leaf density
Razafimandimbisonia humblotii,0.41996380137164,-21.43,47.7,48,Leaf density
Schefflera longipedicellata,0.46160616742849225,-21.43,47.7,48,Leaf density
Tambourissa thouvenotii,0.25460715066,-21.43,47.7,48,Leaf density
Tina striata,0.4907436063319167,-21.43,47.7,48,Leaf density
Weinmannia rutenbergii,0.39600984640482256,-21.43,47.7,48,Leaf density
Albizia gummifera,0.4845980277073648,-21.43,47.71,48,Leaf density
Allophylus cobbe,0.38174237069,-21.43,47.71,48,Leaf density
Brachylaena ramiflora,0.37353307763958193,-21.43,47.71,48,Leaf density
Bremeria erectiloba,0.33852773670947267,-21.43,47.71,48,Leaf density
Dombeya antsianakensis,0.2360828240363469,-21.43,47.71,48,Leaf density
Gaertnera phyllostachya,0.25516876224,-21.43,47.71,48,Leaf density
Macaranga sphaerophylla,0.2792627586327272,-21.43,47.71,48,Leaf density
Melanophylla crenata,0.29451237942155056,-21.43,47.71,48,Leaf density
Ocotea auriculiformis,0.4181119369416109,-21.43,47.71,48,Leaf density
Syzygium jambos,0.350780959441458,-21.43,47.71,48,Leaf density
Uapaca louvelii,0.34328070876495503,-21.42,47.72,48,Leaf density
Ficus tiliifolia,0.020061720267967844,-21.41,47.72,48,Leaf density
Macaranga myriolepida,0.39774749986584346,-21.41,47.72,48,Leaf density
Nuxia capitata,0.3025017933772992,-21.41,47.72,48,Leaf density
Tambourissa thouvenotii,0.2034328525771568,-21.41,47.72,48,Leaf density
Calophyllum paniculatum,0.42660350754584664,-21.4,47.67,48,Leaf density
Carissa spinarum,0.25231159473,-21.4,47.67,48,Leaf density
Oncostemum nervosum,0.1893204343,-21.4,47.67,48,Leaf density
Tambourissa trichophylla,0.24023582896692014,-21.4,47.67,48,Leaf density
Weinmannia bojeriana,0.5836026814335629,-21.4,47.67,48,Leaf density
Macaranga myriolepida,0.49243786719,-21.39,47.67,48,Leaf density
Alstonia scholaris,0.3570072395424318,-16.1,145.44,48,Leaf density
Castanospermum australe,0.3642933946985589,-16.1,145.44,48,Leaf density
Elaeocarpus angustifolius,0.37149482480276674,-16.1,145.44,48,Leaf density
Endiandra microneura,0.4573552495464165,-16.1,145.44,48,Leaf density
Myristica globosa,0.45058571185995366,-16.1,145.44,48,Leaf density
Syzygium graveolens,0.38569831865909693,-16.1,145.44,48,Leaf density
Polylepis pauta,0.54,-13.2,-71.62,48,Leaf density
Clethra cuneata,0.48,-13.19,-71.59,48,Leaf density
Clusia rosea,0.3,-13.19,-71.59,48,Leaf density
Schefflera allocotantha,0.4,-13.19,-71.59,48,Leaf density
Weinmannia crassifolia,0.31,-13.19,-71.59,48,Leaf density
Hedyosmum scabrum,0.23,-13.17,-71.58,48,Leaf density
Clethra revoluta,0.44,-13.07,-71.55,48,Leaf density
Hedyosmum racemosum,0.24,-13.07,-71.55,48,Leaf density
Ficus crocata,0.23,-12.95,-71.53,48,Leaf density
Pourouma minor,0.33,-12.95,-71.53,48,Leaf density
Virola elongata,0.29,-12.95,-71.53,48,Leaf density
Brosimum guianense,0.44,-12.83,-69.29,48,Leaf density
Iryanthera juruensis,0.43,-12.83,-69.29,48,Leaf density
Leonia glycycarpa,0.33,-12.83,-69.29,48,Leaf density
Mabea nitida,0.43,-12.83,-69.29,48,Leaf density
Micropholis guyanensis,0.53,-12.83,-69.29,48,Leaf density
Neea divaricata,0.37,-12.83,-69.29,48,Leaf density
Pourouma cecropiifolia,0.4,-12.83,-69.29,48,Leaf density
Rinorea viridifolia,0.37,-12.83,-69.29,48,Leaf density
Symphonia globulifera,0.42,-12.83,-69.29,48,Leaf density
Acacia auriculiformis,0.4568862002731096,-12.7,131,48,Leaf density
Brachychiton megaphyllus,0.32300000000000006,-12.7,131,48,Leaf density
Buchanania obovata,0.45,-12.7,131,48,Leaf density
Cochlospermum fraseri,0.387,-12.7,131,48,Leaf density
Corymbia foelscheana,0.5132903661671432,-12.7,131,48,Leaf density
Erythrophleum chlorostachys,0.5061116477616378,-12.7,131,48,Leaf density
Eucalyptus tetrodonta,0.5240725140665172,-12.7,131,48,Leaf density
Melaleuca viridiflora,0.4523558583608014,-12.7,131,48,Leaf density
Planchonia careya,0.3846556901957905,-12.7,131,48,Leaf density
Syzygium eucalyptoides,0.351725745432432,-12.7,131,48,Leaf density
Syzygium suborbiculare,0.39029988470405674,-12.7,131,48,Leaf density
Xanthostemon paradoxus,0.436353068053841,-12.7,131,48,Leaf density
Ficus racemosa,0.3723224409030431,-12.4,130.9,48,Leaf density
Ficus scobina,0.32664965942122154,-12.4,130.9,48,Leaf density
Mallotus nesophilus,0.3341391925530437,-12.4,130.9,48,Leaf density
Melaleuca leucadendra,0.354964786985977,-12.4,130.9,48,Leaf density
Terminalia microcarpa,0.424,-12.4,130.9,48,Leaf density
Wrightia pubescens,0.268,-12.4,130.9,48,Leaf density
Byrsonima gardneriana,0.47083626445,-5.9,-35.16,48,Leaf density
Chamaecrista ensiformis,0.3736645579,-5.9,-35.16,48,Leaf density
Erythroxylum passerinum,0.42077995684,-5.9,-35.16,48,Leaf density
Eugenia azeda,0.50161019126,-5.9,-35.16,48,Leaf density
Eugenia ligustrina,0.41346870161,-5.9,-35.16,48,Leaf density
Guapira tomentosa,0.42909289027,-5.9,-35.16,48,Leaf density
Guettarda platypoda,0.80071712225,-5.9,-35.16,48,Leaf density
Hancornia speciosa,0.3562328664300001,-5.9,-35.16,48,Leaf density
Hirtella ciliata,0.53988959087,-5.9,-35.16,48,Leaf density
Manilkara salzmannii,0.43355000485,-5.9,-35.16,48,Leaf density
Maytenus distichophylla,0.43269614682,-5.9,-35.16,48,Leaf density
Myrcia ramuliflora,0.5113658589,-5.9,-35.16,48,Leaf density
Ouratea salicifolia,0.48809991847,-5.9,-35.16,48,Leaf density
Pradosia restingae,0.6633703709,-5.9,-35.16,48,Leaf density
Schoepfia brasiliensis,0.34744136911,-5.9,-35.16,48,Leaf density
Tabebuia roseoalba,0.53721849751,-5.9,-35.16,48,Leaf density
Dialium guianense,0.46629212671,-3,-59.92,48,Leaf density
Aldina heterophylla,0.3575790382488901,-2.72,-60,48,Leaf density
Aspidosperma album,0.554446662231093,1.9,-67.05,48,Leaf density
Ocotea esmeraldana,0.46029919447641,1.9,-67.05,48,Leaf density
Pachira sordida,0.4021760921260703,1.9,-67.05,48,Leaf density
Remijia morilloi,0.445444219247645,1.9,-67.05,48,Leaf density
Retiniphyllum concolor,0.715870856897416,1.9,-67.05,48,Leaf density
Aspidosperma album,0.55444666223,1.93,-67.05,48,Leaf density
Ocotea esmeraldana,0.46025316456,1.93,-67.05,48,Leaf density
Retiniphyllum concolor,0.7158708569,1.93,-67.05,48,Leaf density
Dryobalanops sumatrensis,0.4014086012690515,3.15,101.72,48,Leaf density
Endospermum diadenum,0.23279432503213843,3.15,101.72,48,Leaf density
Hopea odorata,0.47076068455043,3.15,101.72,48,Leaf density
Parkia javanica,0.3802982011803379,3.15,101.72,48,Leaf density
Shorea singkawang,0.5331159065023875,3.15,101.72,48,Leaf density
Sindora echinocalyx,0.48345018010089974,3.15,101.72,48,Leaf density
Abarema jupunba,0.28688216078,4.08,-52.68,48,Leaf density
Agonandra silvatica,0.36035803869,4.08,-52.68,48,Leaf density
Aiouea longipetiolata,0.3772666347,4.08,-52.68,48,Leaf density
Allophylus angustatus,0.36096174843,4.08,-52.68,48,Leaf density
Amaioua guianensis,0.34733119353,4.08,-52.68,48,Leaf density
Ambelania acida,0.362771888654003,4.08,-52.68,48,Leaf density
Amphirrhox longifolia,0.27864888001536103,4.08,-52.68,48,Leaf density
Anacardium spruceanum,0.5340323259930946,4.08,-52.68,48,Leaf density
Aniba hostmanniana,0.34817872625831603,4.08,-52.68,48,Leaf density
Aniba terminalis,0.29053837249,4.08,-52.68,48,Leaf density
Antonia ovata,0.3550222553599999,4.08,-52.68,48,Leaf density
Apeiba glabra,0.3837506063867189,4.08,-52.68,48,Leaf density
Apeiba petoumo,0.47194640208,4.08,-52.68,48,Leaf density
Aspidosperma album,0.37011671879,4.08,-52.68,48,Leaf density
Aspidosperma desmanthum,0.31885958102,4.08,-52.68,48,Leaf density
Aspidosperma excelsum,0.4276415924096338,4.08,-52.68,48,Leaf density
Aspidosperma oblongum,0.3022198538,4.08,-52.68,48,Leaf density
Aspidosperma spruceanum,0.49874960661,4.08,-52.68,48,Leaf density
Astronium ulei,0.55493767619,4.08,-52.68,48,Leaf density
Bagassa guianensis,0.32370448958199743,4.08,-52.68,48,Leaf density
Bocoa prouacensis,0.46672481726213394,4.08,-52.68,48,Leaf density
Brosimum guianense,0.361693404766529,4.08,-52.68,48,Leaf density
Brosimum rubescens,0.43232944837951437,4.08,-52.68,48,Leaf density
Brosimum utile,0.48660833406,4.08,-52.68,48,Leaf density
Buchenavia guianensis,0.51098340463,4.08,-52.68,48,Leaf density
Capparis maroniensis,0.46630551763,4.08,-52.68,48,Leaf density
Carapa procera,0.39691158621054895,4.08,-52.68,48,Leaf density
Caryocar glabrum,0.5340090818713531,4.08,-52.68,48,Leaf density
Casearia javitensis,0.49395450368,4.08,-52.68,48,Leaf density
Casearia sylvestris,0.4263391082368406,4.08,-52.68,48,Leaf density
Cecropia obtusa,0.30688120997,4.08,-52.68,48,Leaf density
Cheiloclinium cognatum,0.53617074146,4.08,-52.68,48,Leaf density
Chimarrhis turbinata,0.2966183035074996,4.08,-52.68,48,Leaf density
Chrysophyllum argenteum,0.33364568536393335,4.08,-52.68,48,Leaf density
Chrysophyllum eximium,0.38613604607945545,4.08,-52.68,48,Leaf density
Chrysophyllum lucentifolium,0.457238476973339,4.08,-52.68,48,Leaf density
Chrysophyllum prieurii,0.53283592081,4.08,-52.68,48,Leaf density
Chrysophyllum sanguinolentum,0.42188533227745334,4.08,-52.68,48,Leaf density
Clusia grandiflora,0.45685283218,4.08,-52.68,48,Leaf density
Conceveiba guianensis,0.38880572593942864,4.08,-52.68,48,Leaf density
Cordia sagotii,0.3907118187625856,4.08,-52.68,48,Leaf density
Couepia bracteosa,0.46798305133976364,4.08,-52.68,48,Leaf density
Couepia caryophylloides,0.59563575641,4.08,-52.68,48,Leaf density
Couepia guianensis,0.4522362370212167,4.08,-52.68,48,Leaf density
Couepia joaquinae,0.43462724228,4.08,-52.68,48,Leaf density
Couratari calycina,0.54473611122,4.08,-52.68,48,Leaf density
Couratari multiflora,0.39391553007,4.08,-52.68,48,Leaf density
Couratari oblongifolia,0.3204515975962287,4.08,-52.68,48,Leaf density
Crepidospermum goudotianum,0.38251031453,4.08,-52.68,48,Leaf density
Cupania diphylla,0.3858247764,4.08,-52.68,48,Leaf density
Cupania scrobiculata,0.36174574637458934,4.08,-52.68,48,Leaf density
Cyrillopsis paraensis,0.3648422159901365,4.08,-52.68,48,Leaf density
Dacryodes cuspidata,0.49805734249350353,4.08,-52.68,48,Leaf density
Dendrobangia boliviana,0.3172380701617019,4.08,-52.68,48,Leaf density
Dicorynia guianensis,0.36637000272583603,4.08,-52.68,48,Leaf density
Diospyros capreifolia,0.47183332281,4.08,-52.68,48,Leaf density
Diospyros carbonaria,0.3857487589031603,4.08,-52.68,48,Leaf density
Diploon cuspidatum,0.3389799112423917,4.08,-52.68,48,Leaf density
Diplotropis purpurea,0.39828485266,4.08,-52.68,48,Leaf density
Drypetes fanshawei,0.39955489069,4.08,-52.68,48,Leaf density
Drypetes variabilis,0.373547589105029,4.08,-52.68,48,Leaf density
Duguetia surinamensis,0.47292572909231556,4.08,-52.68,48,Leaf density
Duroia aquatica,0.33715952543,4.08,-52.68,48,Leaf density
Duroia eriopila,0.32654424136,4.08,-52.68,48,Leaf density
Ecclinusa ramiflora,0.31405031641,4.08,-52.68,48,Leaf density
Endlicheria melinonii,0.43026742421,4.08,-52.68,48,Leaf density
Eperua falcata,0.4680804745067853,4.08,-52.68,48,Leaf density
Eperua grandiflora,0.43916043112957504,4.08,-52.68,48,Leaf density
Erisma floribundum,0.38748207696,4.08,-52.68,48,Leaf density
Erisma uncinatum,0.6737528550663531,4.08,-52.68,48,Leaf density
Eschweilera chartaceifolia,0.43449228611175056,4.08,-52.68,48,Leaf density
Eschweilera coriacea,0.47768952338920456,4.08,-52.68,48,Leaf density
Eschweilera decolorans,0.43614738128,4.08,-52.68,48,Leaf density
Eschweilera grandiflora,0.48194203088136245,4.08,-52.68,48,Leaf density
Eschweilera micrantha,0.53518735218,4.08,-52.68,48,Leaf density
Eschweilera pedicellata,0.38199739527005144,4.08,-52.68,48,Leaf density
Eschweilera simiorum,0.46497631988952853,4.08,-52.68,48,Leaf density
Eschweilera squamata,0.4705354973676802,4.08,-52.68,48,Leaf density
Eugenia coffeifolia,0.42552876226,4.08,-52.68,48,Leaf density
Eugenia cucullata,0.42252739069,4.08,-52.68,48,Leaf density
Eugenia patrisii,0.38339275878,4.08,-52.68,48,Leaf density
Eugenia tetramera,0.44825277701,4.08,-52.68,48,Leaf density
Fusaea longifolia,0.5424955525782481,4.08,-52.68,48,Leaf density
Glycydendron amazonicum,0.24963590615809128,4.08,-52.68,48,Leaf density
Guarea silvatica,0.46326949267,4.08,-52.68,48,Leaf density
Guatteria wachenheimii,0.5048253407954185,4.08,-52.68,48,Leaf density
Gustavia hexapetala,0.3443158895737451,4.08,-52.68,48,Leaf density
Helicostylis pedunculata,0.3519348335116575,4.08,-52.68,48,Leaf density
Hieronyma alchorneoides,0.26897483889573126,4.08,-52.68,48,Leaf density
Hirtella araguariensis,0.40590888008,4.08,-52.68,48,Leaf density
Hirtella glandulosa,0.4412831642771107,4.08,-52.68,48,Leaf density
Hirtella suffulta,0.45303449149427066,4.08,-52.68,48,Leaf density
Hymenaea courbaril,0.49804947688,4.08,-52.68,48,Leaf density
Hymenolobium flavum,0.37928120231,4.08,-52.68,48,Leaf density
Inga acreana,0.41719509654,4.08,-52.68,48,Leaf density
Inga acrocephala,0.4195772051,4.08,-52.68,48,Leaf density
Inga alba,0.39426401373,4.08,-52.68,48,Leaf density
Inga albicoria,0.38227058888,4.08,-52.68,48,Leaf density
Inga brachystachys,0.45839651004207344,4.08,-52.68,48,Leaf density
Inga fanchoniana,0.24894967635,4.08,-52.68,48,Leaf density
Inga gracilifolia,0.35519856550999995,4.08,-52.68,48,Leaf density
Inga huberi,0.38482836754124883,4.08,-52.68,48,Leaf density
Inga leiocalycina,0.3229861650109937,4.08,-52.68,48,Leaf density
Inga nouragensis,0.40536570513917675,4.08,-52.68,48,Leaf density
Inga paraensis,0.5254656873533506,4.08,-52.68,48,Leaf density
Iryanthera sagotiana,0.4009490873642432,4.08,-52.68,48,Leaf density
Lacmellea aculeata,0.2747569654395871,4.08,-52.68,48,Leaf density
Lacunaria crenata,0.597972086172996,4.08,-52.68,48,Leaf density
Lacunaria jenmanii,0.62380737084,4.08,-52.68,48,Leaf density
Lecythis holcogyne,0.4837506665229678,4.08,-52.68,48,Leaf density
Lecythis idatimon,0.4248702613815735,4.08,-52.68,48,Leaf density
Lecythis persistens,0.4186364408718643,4.08,-52.68,48,Leaf density
Lecythis poiteaui,0.38863680029982867,4.08,-52.68,48,Leaf density
Lecythis zabucajo,0.47434255097,4.08,-52.68,48,Leaf density
Licania alba,0.4582379000273539,4.08,-52.68,48,Leaf density
Licania canescens,0.4980827402364508,4.08,-52.68,48,Leaf density
Licania heteromorpha,0.44104923919911515,4.08,-52.68,48,Leaf density
Licania majuscula,0.420388479497075,4.08,-52.68,48,Leaf density
Licania membranacea,0.48569668095870744,4.08,-52.68,48,Leaf density
Licania micrantha,0.40999040465,4.08,-52.68,48,Leaf density
Licania minutiflora,0.5310120923948373,4.08,-52.68,48,Leaf density
Licania ovalifolia,0.41401362055,4.08,-52.68,48,Leaf density
Licaria cannella,0.40032213549421,4.08,-52.68,48,Leaf density
Licaria chrysophylla,0.377910802589689,4.08,-52.68,48,Leaf density
Licaria guianensis,0.4970139720623277,4.08,-52.68,48,Leaf density
Manilkara bidentata,0.38143452766,4.08,-52.68,48,Leaf density
Manilkara huberi,0.5931555253387444,4.08,-52.68,48,Leaf density
Maquira calophylla,0.29323863937245226,4.08,-52.68,48,Leaf density
Maytenus oblongata,0.41727730573665994,4.08,-52.68,48,Leaf density
Melicoccus pedicellaris,0.5379200114447277,4.08,-52.68,48,Leaf density
Miconia acuminata,0.49280147384,4.08,-52.68,48,Leaf density
Micropholis cayennensis,0.3783462640548346,4.08,-52.68,48,Leaf density
Micropholis egensis,0.31607853239427264,4.08,-52.68,48,Leaf density
Micropholis guyanensis,0.4684535466971273,4.08,-52.68,48,Leaf density
Micropholis longipedicellata,0.35247756523,4.08,-52.68,48,Leaf density
Micropholis obscura,0.53839996586,4.08,-52.68,48,Leaf density
Micropholis porphyrocarpa,0.48161433338,4.08,-52.68,48,Leaf density
Micropholis sanctae-rosae,0.42124547836114173,4.08,-52.68,48,Leaf density
Micropholis venulosa,0.448327316259448,4.08,-52.68,48,Leaf density
Minquartia guianensis,0.5301548662315689,4.08,-52.68,48,Leaf density
Mouriri crassifolia,0.4463114499926311,4.08,-52.68,48,Leaf density
Myrcia splendens,0.48607270937,4.08,-52.68,48,Leaf density
Naucleopsis guianensis,0.2482017996772094,4.08,-52.68,48,Leaf density
Neea floribunda,0.2549390375755553,4.08,-52.68,48,Leaf density
Ocotea amazonica,0.52951147177,4.08,-52.68,48,Leaf density
Ocotea argyrophylla,0.50918212942,4.08,-52.68,48,Leaf density
Ocotea indirectinervia,0.5739562662411326,4.08,-52.68,48,Leaf density
Ocotea percurrens,0.45850812474133645,4.08,-52.68,48,Leaf density
Ocotea subterminalis,0.5422457059939428,4.08,-52.68,48,Leaf density
Oxandra asbeckii,0.4531975619,4.08,-52.68,48,Leaf density
Parinari montana,0.50900494863,4.08,-52.68,48,Leaf density
Parkia gigantocarpa,0.41270513263,4.08,-52.68,48,Leaf density
Perebea guianensis,0.34230181346999994,4.08,-52.68,48,Leaf density
Perebea rubra,0.29306420657,4.08,-52.68,48,Leaf density
Platymiscium pinnatum,0.2892716075,4.08,-52.68,48,Leaf density
Poraqueiba guianensis,0.4563462118031998,4.08,-52.68,48,Leaf density
Posoqueria latifolia,0.35732826282,4.08,-52.68,48,Leaf density
Pourouma bicolor,0.36060519382,4.08,-52.68,48,Leaf density
Pouteria ambelaniifolia,0.4563600228,4.08,-52.68,48,Leaf density
Pouteria benai,0.44979835331,4.08,-52.68,48,Leaf density
Pouteria bilocularis,0.48337138678,4.08,-52.68,48,Leaf density
Pouteria cladantha,0.47470539819269164,4.08,-52.68,48,Leaf density
Pouteria decorticans,0.5310315393835681,4.08,-52.68,48,Leaf density
Pouteria eugeniifolia,0.5038585581153618,4.08,-52.68,48,Leaf density
Pouteria filipes,0.449525335932037,4.08,-52.68,48,Leaf density
Pouteria gongrijpii,0.4295012266362062,4.08,-52.68,48,Leaf density
Pouteria guianensis,0.5465539701911186,4.08,-52.68,48,Leaf density
Pouteria jariensis,0.39830565491286396,4.08,-52.68,48,Leaf density
Pouteria melanopoda,0.6311048361881819,4.08,-52.68,48,Leaf density
Pouteria reticulata,0.4084079573858084,4.08,-52.68,48,Leaf density
Pouteria retinervis,0.54767003904,4.08,-52.68,48,Leaf density
Pouteria singularis,0.5034402630439585,4.08,-52.68,48,Leaf density
Pouteria torta,0.5056924330725961,4.08,-52.68,48,Leaf density
Pouteria venosa,0.30424012709,4.08,-52.68,48,Leaf density
Pradosia ptychandra,0.5738782152999639,4.08,-52.68,48,Leaf density
Protium apiculatum,0.4584816219137371,4.08,-52.68,48,Leaf density
Protium decandrum,0.4377210105948642,4.08,-52.68,48,Leaf density
Protium gallicum,0.42253620630425187,4.08,-52.68,48,Leaf density
Protium guianense,0.49980798163,4.08,-52.68,48,Leaf density
Protium morii,0.46713324988088456,4.08,-52.68,48,Leaf density
Protium opacum,0.454083796749236,4.08,-52.68,48,Leaf density
Protium sagotianum,0.5556474385739569,4.08,-52.68,48,Leaf density
Protium subserratum,0.5098680065,4.08,-52.68,48,Leaf density
Protium trifoliolatum,0.45206944167838564,4.08,-52.68,48,Leaf density
Pseudopiptadenia psilostachya,0.572961140375143,4.08,-52.68,48,Leaf density
Pseudopiptadenia suaveolens,0.62196387706,4.08,-52.68,48,Leaf density
Psychotria mapourioides,0.36673924071999997,4.08,-52.68,48,Leaf density
